timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
2025-01-06,98363.61,102724.38,91203.67,94545.06,172710.45967,1736726399999,16575552484.72784770,28219131,81540.33266000,7829633083.15488560,0
2025-01-13,94545.07,106422.43,89256.69,101331.57,235685.9926,1737331199999,23454059104.49582570,30086575,116090.52894000,11566208131.06036780,0
2025-01-20,101331.57,109588.0,99550.0,102620.0,254162.140922,1737935999999,26566887282.47053540,38148997,126543.31377200,13234062905.64835810,0
2025-01-27,102620.01,106457.44,96150.0,97700.59,184203.26328,1738540799999,18709972488.16630580,38100357,88012.43158000,8950599275.52157790,0
2025-02-03,97700.59,102500.01,91231.0,96462.75,221243.61368,1739145599999,21513829754.52429220,35022283,104485.84250000,10165593767.99953580,0
2025-02-10,96462.75,98826.0,94088.23,96118.12,122007.40976,1739750399999,11802790168.78367030,22885290,57235.18110000,5537944042.05827370,0
2025-02-17,96118.12,99475.0,93388.09,96258.0,127758.44873,1740355199999,12324237789.08939880,19728994,60199.73100000,5809450371.23481070,0
2025-02-24,96258.0,96500.0,86888.1,89062.5,75315.37398,1740959999999,6913469864.70198030,10792430,33652.54927000,3093397381.04751060,0
