timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
2025-01-30 16:00:00,105563.99,106013.01,104762.59,105711.27,3142.75313,1738267199999,331428217.42773650,805752,1656.60225000,174736316.33072210,0
2025-01-30 20:00:00,105711.28,105821.62,104693.82,104722.94,2282.30617,1738281599999,240082478.67260850,540226,1170.93765000,123194324.65551940,0
2025-01-31 00:00:00,104722.94,105029.72,103930.09,104344.46,2510.54787,1738295999999,262206160.63656060,456102,1222.93159000,127744105.59264970,0
2025-01-31 04:00:00,104344.46,104814.46,103972.13,104188.56,1868.93867,1738310399999,195018287.89887090,349720,852.02563000,88908296.95557530,0
2025-01-31 08:00:00,104188.57,104848.65,103936.54,104736.0,1992.8102,1738324799999,207844013.05026820,402042,1090.95163000,113802528.06394690,0
2025-01-31 12:00:00,104736.01,106012.0,104106.0,105464.01,4829.65222,1738339199999,507009250.96699660,851907,2657.78046000,279238684.49203150,0
2025-01-31 16:00:00,105464.0,105574.4,102122.0,102312.32,6376.84832,1738353599999,660854891.05833890,1397008,2788.48068000,289087993.06615620,0
2025-01-31 20:00:00,102312.31,102482.94,101560.0,102429.56,4404.38465,1738367999999,449241398.58418240,875125,2085.22969000,212704265.95892490,0
2025-02-01 00:00:00,102429.56,102783.71,102198.52,102249.19,1810.34285,1738382399999,185582515.13117980,336147,985.25105000,101004713.47610060,0
2025-02-01 04:00:00,102249.19,102588.57,102118.56,102166.49,1052.21801,1738396799999,107700928.78735650,228096,511.25891000,52329964.23572390,0
2025-02-01 08:00:00,102166.49,102276.99,101412.0,102028.81,2029.14504,1738411199999,206693049.23918200,418187,804.83163000,81975798.68476330,0
2025-02-01 12:00:00,102028.82,102329.01,101730.79,102073.89,1704.67519,1738425599999,174005124.68180090,385831,854.36304000,87219460.45685110,0
2025-02-01 16:00:00,102073.89,102297.99,101448.0,101669.6,1472.58058,1738439999999,150124193.36005190,389744,644.31801000,65705650.52103400,0
2025-02-01 20:00:00,101669.6,101669.6,100279.51,100635.65,4221.9958,1738454399999,426248417.03765860,830781,1825.87067000,184304428.77453820,0
2025-02-02 00:00:00,100635.66,101456.6,99148.91,99206.86,4565.34638,1738468799999,457702884.68186960,867109,1812.04487000,181817610.34802570,0
2025-02-02 04:00:00,99206.85,100515.99,99031.19,99643.3,3478.78338,1738483199999,347318860.62485420,763506,1613.68791000,161133751.61246740,0
2025-02-02 08:00:00,99643.3,100100.0,98645.0,98864.6,4107.2233,1738497599999,408162838.48060780,839920,1667.43656000,165789702.63086880,0
2025-02-02 12:00:00,98864.6,99439.05,98157.0,99346.87,5265.38592,1738511999999,520363064.16577740,1014883,2492.83842000,246407417.33448910,0
2025-02-02 16:00:00,99346.87,99361.97,96821.54,98273.16,9695.73736,1738526399999,947896583.26520040,2232176,4447.30201000,434938058.66147350,0
2025-02-02 20:00:00,98273.17,98628.74,96150.0,97700.59,7507.02305,1738540799999,730640081.36531850,1484745,3553.85692000,345989550.71568880,0
2025-02-03 00:00:00,97700.59,97782.79,91231.0,94038.74,29729.4911,1738555199999,2805369829.04628280,3573247,13713.73945000,1294554303.14159800,0
2025-02-03 04:00:00,94038.75,95426.63,92646.36,95333.01,7783.318,1738569599999,730761199.63008420,1470890,3931.15903000,369275127.95088950,0
2025-02-03 08:00:00,95333.01,95950.68,94799.29,95107.89,6292.62471,1738583999999,600101528.13307870,1227512,2973.77638000,283658939.82129470,0
2025-02-03 12:00:00,95107.89,99500.0,94131.14,98842.0,14148.56207,1738598399999,1366477661.69837920,2039763,7136.98752000,689828793.25266380,0
2025-02-03 16:00:00,98842.0,101880.0,98038.58,101880.0,10494.44455,1738612799999,1043286149.21264610,1418976,5673.21076000,564279643.20607050,0
2025-02-03 20:00:00,101879.99,102500.01,100918.0,101328.52,6716.29807,1738627199999,682592812.99115040,894874,3307.69632000,336248887.10874940,0
2025-02-04 00:00:00,101328.51,101732.31,100534.03,100629.7,3827.79756,1738641599999,387102722.89531360,433487,1654.25133000,167321785.89363540,0
2025-02-04 04:00:00,100629.7,100764.11,98229.82,98448.02,7495.21052,1738655999999,743682967.59372570,957550,3393.08864000,336486606.85594320,0
2025-02-04 08:00:00,98448.01,99445.17,97860.0,98967.7,4539.23391,1738670399999,447617298.45167120,889605,2477.10832000,244304424.14137850,0
2025-02-04 12:00:00,98967.7,100415.0,98275.98,99347.19,8422.36725,1738684799999,837153150.47407360,1398359,4007.37158000,398391145.06479210,0
2025-02-04 16:00:00,99347.18,100777.93,98778.58,98859.77,6617.95049,1738699199999,658596623.72468500,1272303,3347.60258000,333191026.29387250,0
2025-02-04 20:00:00,98859.78,99444.02,96150.0,97763.13,9365.42724,1738713599999,915545881.12546160,1667607,4212.15909000,411762206.11021120,0
2025-02-05 00:00:00,97763.14,98930.44,97131.43,98040.0,4039.38442,1738727999999,395840052.17243290,831919,1826.61299000,179003253.71757200,0
2025-02-05 04:00:00,98040.01,98332.41,97352.77,97864.43,3233.50156,1738742399999,316415929.84229030,553580,1342.52834000,131410232.11471460,0
2025-02-05 08:00:00,97864.43,98256.0,97257.05,98198.0,3128.59694,1738756799999,305995540.81329310,506034,1552.72751000,151841658.01299050,0
2025-02-05 12:00:00,98198.0,99149.0,97734.69,98116.24,5192.00486,1738771199999,510707494.17210120,836692,2248.69876000,221320059.84038040,0
2025-02-05 16:00:00,98116.24,98277.02,96500.0,97370.0,4822.00148,1738785599999,469607207.06819260,1017892,2181.65918000,212467038.73985770,0
2025-02-05 20:00:00,97370.0,97706.37,96155.0,96612.43,5817.81518,1738799999999,563775929.76137520,725646,1880.32496000,182274045.71704370,0
2025-02-06 00:00:00,96612.44,97493.07,96430.78,97355.67,2552.15194,1738814399999,247622714.82929900,517373,1290.53705000,125191943.97119700,0
2025-02-06 04:00:00,97355.66,98436.61,97273.71,98195.61,2075.46063,1738828799999,203290934.22414060,327823,984.88753000,96446902.68686630,0
2025-02-06 08:00:00,98195.6,99120.0,97910.01,98877.99,2729.43375,1738843199999,269205952.96516280,451779,1425.06068000,140577980.95856560,0
2025-02-06 12:00:00,98877.99,99040.09,96930.17,97333.09,6201.57209,1738857599999,607804168.41376390,1171515,3009.79054000,295033956.86635000,0
2025-02-06 16:00:00,97333.09,97547.71,95676.64,95983.0,6034.55958,1738871999999,582521980.78514230,1090072,2832.16563000,273427219.67018950,0
2025-02-06 20:00:00,95982.99,97093.5,95800.0,96554.35,3922.02606,1738886399999,378626170.00005150,684245,1719.08906000,165933635.22284050,0
2025-02-07 00:00:00,96554.35,97805.6,96409.65,97444.04,3156.6758,1738900799999,306683262.96264770,619055,1594.53424000,154983909.79080320,0
2025-02-07 04:00:00,97444.04,97883.12,96566.0,96757.05,2473.49968,1738915199999,240043155.63233860,507722,1040.39224000,100972483.95119130,0
2025-02-07 08:00:00,96757.04,97750.0,96613.24,97750.0,2223.55235,1738929599999,216288865.49178960,399461,1176.73132000,114486996.99903980,0
2025-02-07 12:00:00,97749.99,100137.99,97165.51,98283.98,12394.34552,1738943999999,1223798079.54241870,1528584,6029.88821000,595427286.66558440,0
2025-02-07 16:00:00,98283.98,98563.55,96856.78,96898.56,6759.22647,1738958399999,660963581.19411040,1201919,3311.01455000,323868959.17251680,0
2025-02-07 20:00:00,96898.56,96944.1,95620.34,96506.8,4786.92083,1738972799999,459815489.85052920,755715,2096.79314000,201374951.98071640,0
2025-02-08 00:00:00,96506.8,96880.0,96335.42,96699.23,2006.38123,1738987199999,193863659.86909060,368221,747.65370000,72250179.61592190,0
2025-02-08 04:00:00,96699.24,96699.24,95785.09,96209.92,1789.48604,1739001599999,172143203.65615860,315437,801.24960000,77077045.95541760,0
2025-02-08 08:00:00,96209.92,96293.48,95865.71,96120.0,1164.01705,1739015999999,111824536.41498880,226649,606.74783000,58292972.30074550,0
2025-02-08 12:00:00,96120.0,96517.52,95688.0,95843.74,2499.53256,1739030399999,240154119.79110800,349708,1112.10461000,106867736.56145320,0
2025-02-08 16:00:00,95843.74,96750.0,95749.88,96579.99,1536.63554,1739044799999,147946201.79306650,302670,801.39721000,77160020.60668860,0
2025-02-08 20:00:00,96579.99,96712.0,96358.5,96444.74,1151.19052,1739059199999,111108545.99145060,195207,381.37387000,36804809.86451430,0
2025-02-09 00:00:00,96444.75,97300.0,96360.14,97300.0,2064.373,1739073599999,199922569.32051170,304317,1049.37331000,101679341.45699760,0
2025-02-09 04:00:00,97299.99,97323.09,96777.77,97057.83,1130.18566,1739087999999,109700343.85909650,186657,554.20512000,53801812.02632900,0
2025-02-09 08:00:00,97057.83,97294.46,96509.96,96554.01,1810.78846,1739102399999,175461936.53951440,257198,790.68923000,76619458.64271630,0
2025-02-09 12:00:00,96554.01,96703.99,95700.0,96488.15,3215.85687,1739116799999,309537258.18020210,407464,1441.42965000,138796060.35433050,0
2025-02-09 16:00:00,96488.14,96567.8,95888.88,96064.74,1504.3182,1739131199999,144760315.22972030,327136,720.67189000,69351794.53086680,0
2025-02-09 20:00:00,96064.73,96760.0,94713.0,96462.75,4395.39394,1739145599999,420112729.18175240,810420,2107.35955000,201547131.16403600,0
2025-02-10 00:00:00,96462.75,97131.47,95256.0,96814.98,4441.97007,1739159999999,427665815.19767920,858227,2171.24604000,209042943.68437480,0
2025-02-10 04:00:00,96814.97,97640.02,96632.81,97429.83,3716.17533,1739174399999,360930695.99973360,511724,1824.81303000,177286940.22630950,0
2025-02-10 08:00:00,97429.83,97954.69,97358.79,97661.16,3520.47325,1739188799999,344066791.55797200,385421,1741.32275000,170203635.01509840,0
2025-02-10 12:00:00,97661.15,98345.0,96866.66,97218.69,4536.33685,1739203199999,442413669.07113740,815734,2063.04911000,201298613.40592860,0
2025-02-10 16:00:00,97218.68,97643.29,96866.39,97376.0,2785.34059,1739217599999,270982603.37416900,619175,1172.50904000,114062553.96482430,0
2025-02-10 20:00:00,97376.0,97490.71,97128.79,97430.82,1572.57928,1739231999999,153052477.46809500,285638,634.68332000,61770932.20848350,0
2025-02-11 00:00:00,97430.82,98149.92,97416.62,97607.3,2024.92177,1739246399999,198062671.64267370,517016,1025.62614000,100317230.81268920,0
2025-02-11 04:00:00,97607.31,98478.42,97558.99,98268.97,2586.68133,1739260799999,254063580.91086120,407323,1172.27019000,115082458.10659110,0
2025-02-11 08:00:00,98268.98,98330.0,97885.62,98151.52,1703.70026,1739275199999,167139035.93422180,279844,662.20080000,64970236.19327550,0
2025-02-11 12:00:00,98151.51,98158.89,96595.33,97007.53,4245.10245,1739289599999,412484516.14220090,969337,1947.17021000,189213700.63624660,0
2025-02-11 16:00:00,97007.54,97045.53,94876.88,95040.82,4884.73711,1739303999999,468375432.50670870,873247,2121.03541000,203301428.40094320,0
2025-02-11 20:00:00,95040.81,96512.7,94928.47,95778.2,3202.62087,1739318399999,306409609.24965320,669819,1666.19791000,159435000.72662600,0
2025-02-12 00:00:00,95778.21,96263.99,95100.0,95299.27,2407.32134,1739332799999,230476795.90252940,489956,1032.30877000,98826749.30821070,0
2025-02-12 04:00:00,95299.28,96188.68,95267.71,96069.58,1939.80551,1739347199999,185796757.15035560,373404,1107.51097000,106106724.55803090,0
2025-02-12 08:00:00,96069.58,96469.78,95913.49,96094.65,2296.45775,1739361599999,220887353.12227990,363581,865.52964000,83271161.88553540,0
2025-02-12 12:00:00,96094.65,96631.66,94088.23,95816.18,11805.54003,1739375999999,1123671853.41758980,1986948,5459.26660000,519786248.86445010,0
2025-02-12 16:00:00,95816.18,97700.0,95120.3,97205.06,6689.55876,1739390399999,647518208.12667310,1058047,3303.85819000,319635165.13402100,0
2025-02-12 20:00:00,97205.06,98119.99,96854.97,97869.99,4012.48286,1739404799999,391791200.67493760,720801,2052.23136000,200418207.28988530,0
2025-02-13 00:00:00,97870.0,98083.91,97367.45,97498.42,2127.33742,1739419199999,207882415.59245390,404120,899.12101000,87871103.57141430,0
2025-02-13 04:00:00,97498.43,97564.83,95800.0,96070.23,3383.93788,1739433599999,326501660.72547370,608209,1480.82660000,142845595.50123370,0
2025-02-13 08:00:00,96070.23,96336.0,95599.57,95925.11,3154.64728,1739447999999,302866725.09769960,557117,1240.37193000,119117331.25978860,0
2025-02-13 12:00:00,95925.12,96480.06,95336.0,95998.0,5428.60469,1739462399999,520722252.51817950,1095503,2517.76996000,241581123.70332660,0
2025-02-13 16:00:00,95998.0,96361.58,95217.36,95627.76,3689.67744,1739476799999,353040155.94994530,797271,1677.17460000,160507173.03758630,0
2025-02-13 20:00:00,95627.75,96774.71,95600.0,96608.14,2137.57145,1739491199999,205975036.50836660,447236,1036.89805000,99901240.02058520,0
2025-02-14 00:00:00,96608.13,97190.0,96356.41,97129.98,1805.7947,1739505599999,174652922.97567610,309700,868.96502000,84072865.68535150,0
2025-02-14 04:00:00,97129.98,97248.6,96561.36,96944.09,1782.53303,1739519999999,172651073.54557330,234558,775.68448000,75141757.13896830,0
2025-02-14 08:00:00,96944.09,97196.0,96799.99,96887.56,1758.38512,1739534399999,170577450.28666410,263934,841.45423000,81635598.29709960,0
2025-02-14 12:00:00,96887.55,97568.28,96252.82,96924.39,3999.36783,1739548799999,387327436.62603160,766397,1918.94641000,185890680.79515920,0
2025-02-14 16:00:00,96924.57,98826.0,96494.17,97940.45,6009.55921,1739563199999,588552572.19392760,1194586,3236.18873000,316966431.28740620,0
2025-02-14 20:00:00,97940.44,98264.85,96697.56,97500.48,2817.38657,1739577599999,274311763.24114270,730389,1420.07795000,138218016.44043650,0
2025-02-15 00:00:00,97500.47,97972.26,97223.58,97653.19,1506.43225,1739591999999,147063478.64720420,330846,790.85751000,77200666.28482090,0
2025-02-15 04:00:00,97653.19,97780.73,97345.5,97346.26,1029.42986,1739606399999,100411749.05430950,211318,410.14656000,40006726.29431270,0
2025-02-15 08:00:00,97346.27,97731.09,97301.77,97615.59,874.17838,1739620799999,85267521.47399490,215600,410.73621000,40064205.94048190,0
2025-02-15 12:00:00,97615.59,97962.51,97426.57,97633.22,2009.35817,1739635199999,196270566.11374320,389111,1074.57033000,104974945.48284060,0
2025-02-15 16:00:00,97633.21,97714.39,97304.38,97531.9,921.83788,1739649599999,89879693.31688360,266360,411.90415000,40158294.47960080,0
2025-02-15 20:00:00,97531.91,97741.35,97414.05,97569.66,1008.14029,1739663999999,98352385.17195660,281092,480.92726000,46917939.75192000,0
2025-02-16 00:00:00,97569.67,97704.47,97411.11,97547.17,935.38493,1739678399999,91249516.08340200,191250,420.49207000,41020071.07474050,0
2025-02-16 04:00:00,97547.17,97682.04,97212.0,97248.98,746.42703,1739692799999,72769664.18979040,135438,310.37773000,30265231.79680860,0
2025-02-16 08:00:00,97248.98,97388.89,97061.58,97336.0,1186.96965,1739707199999,115415662.99168550,228479,541.62454000,52667258.91038920,0
2025-02-16 12:00:00,97335.99,97336.0,96645.35,96911.01,1883.07426,1739721599999,182639394.86331680,314961,690.75289000,66996837.41245180,0
2025-02-16 16:00:00,96911.01,97169.15,96609.05,97058.47,1187.57052,1739735999999,115135554.09096700,315775,677.09558000,65646383.46631760,0
2025-02-16 20:00:00,97058.47,97282.38,96046.18,96118.12,2251.99851,1739750399999,217484450.07581150,410798,1079.38782000,104246634.00370900,0
2025-02-17 00:00:00,96118.12,96638.05,96023.17,96215.33,1866.57226,1739764799999,179716778.74877830,366104,1051.02135000,101205774.55327200,0
2025-02-17 04:00:00,96215.32,96463.2,95800.0,96068.22,2725.98131,1739779199999,262077787.12438450,359463,1146.67474000,110244050.62432990,0
2025-02-17 08:00:00,96068.21,96395.68,95937.05,96063.18,2282.57983,1739793599999,219482144.08893790,390760,1098.15845000,105593969.84467250,0
2025-02-17 12:00:00,96063.17,97046.59,95564.0,95659.46,4434.60458,1739807999999,427549752.57634840,643328,2323.84043000,224228598.67470990,0
2025-02-17 16:00:00,95659.45,95945.49,95205.0,95531.36,3482.13274,1739822399999,332556168.35539260,708588,1606.25600000,153404636.00966030,0
2025-02-17 20:00:00,95531.36,96413.43,95488.9,95780.0,1700.17438,1739836799999,163210895.28162610,362994,784.46468000,75302047.42955270,0
2025-02-18 00:00:00,95780.01,96322.97,95538.01,96200.0,1602.3437,1739851199999,153826724.56613270,327276,831.77926000,79860419.56458760,0
2025-02-18 04:00:00,96200.0,96300.73,95254.12,95456.93,3176.48546,1739865599999,303620783.27923030,556723,1341.23407000,128194344.15475160,0
2025-02-18 08:00:00,95456.92,95872.17,95050.0,95640.34,2483.18123,1739879999999,237109495.53324670,448965,1164.45918000,111178581.50733940,0
2025-02-18 12:00:00,95640.35,96753.91,95200.0,95546.48,4474.04458,1739894399999,429250731.96603630,992102,2254.51275000,216397194.93100650,0
2025-02-18 16:00:00,95546.49,95633.15,93388.09,94104.14,6846.15491,1739908799999,645845478.32670800,1203263,2983.04591000,281283853.60395930,0
2025-02-18 20:00:00,94104.15,95685.0,93730.72,95671.74,4785.98483,1739923199999,454341589.22065120,705919,2857.44250000,271404839.76034530,0
2025-02-19 00:00:00,95671.74,95961.54,95055.0,95710.26,2158.62817,1739937599999,206273639.24275620,432282,1041.18405000,99500326.12669350,0
2025-02-19 04:00:00,95710.25,95846.15,95029.99,95687.71,3441.18957,1739951999999,327989757.39184430,356639,1117.64679000,106585374.66285210,0
2025-02-19 08:00:00,95687.71,96468.99,95616.6,96422.6,2411.90713,1739966399999,231787778.45599120,315193,1023.28957000,98372044.77529240,0
2025-02-19 12:00:00,96422.6,96700.0,95536.36,95943.74,3550.14153,1739980799999,341466889.63943070,738586,1440.41741000,138567412.98576000,0
2025-02-19 16:00:00,95943.74,96480.0,95407.41,96206.54,2763.82004,1739995199999,265520050.71826450,579684,1390.18984000,133601640.09767460,0
2025-02-19 20:00:00,96206.54,96899.99,96058.38,96644.37,2112.8231,1740009599999,203779456.65496360,361841,1160.89041000,111960121.32765330,0
2025-02-20 00:00:00,96644.37,97362.83,96415.09,97055.25,2723.25483,1740023999999,263935131.31744950,341429,1286.00508000,124643707.51160100,0
2025-02-20 04:00:00,97055.24,97339.11,96781.57,96867.92,2341.17162,1740038399999,227251082.87657400,227894,1004.80357000,97529901.75618880,0
2025-02-20 08:00:00,96867.92,97384.03,96801.61,97207.92,1589.77673,1740052799999,154479079.38653580,199450,825.17126000,80180454.05672210,0
2025-02-20 12:00:00,97207.93,98062.15,96799.42,96903.77,4401.17328,1740067199999,428800120.41599740,692782,2242.09611000,218545774.85858830,0
2025-02-20 16:00:00,96903.76,98518.0,96888.0,98422.8,3819.64673,1740081599999,374283360.68575070,561382,1939.14070000,189958105.42841850,0
2025-02-20 20:00:00,98422.8,98711.36,98000.0,98305.0,2182.36858,1740095999999,214638050.04924320,364036,1059.21187000,104198670.56230830,0
2025-02-21 00:00:00,98305.01,98505.0,98084.06,98141.99,2303.6398,1740110399999,226315585.99387910,298397,910.31352000,89439500.46143670,0
2025-02-21 04:00:00,98141.99,98610.17,98117.73,98179.76,2056.48148,1740124799999,202212005.34658910,212965,982.07350000,96599492.46495490,0
2025-02-21 08:00:00,98179.77,98896.81,98111.11,98629.3,3470.69828,1740139199999,341874391.39129790,427453,1920.32676000,189183896.09575780,0
2025-02-21 12:00:00,98629.31,99475.0,97177.31,98104.04,8919.82124,1740153599999,878429034.72341600,1367542,4249.34147000,418733026.42045670,0
2025-02-21 16:00:00,98104.04,98757.0,95247.15,95285.11,9442.11583,1740167999999,917491073.60871120,1438523,4170.22673000,405478846.20416090,0
2025-02-21 20:00:00,95285.11,96202.68,94871.95,96181.98,6056.52477,1740182399999,577653826.50957090,783645,3081.29986000,293968885.20153570,0
2025-02-22 00:00:00,96181.99,96455.97,95770.49,96299.07,2247.9764,1740196799999,216217677.79939190,288454,1054.29296000,101417292.63848810,0
2025-02-22 04:00:00,96299.08,96578.99,96273.85,96288.09,1394.90999,1740211199999,134508164.92675040,216832,647.44314000,62432086.61117340,0
2025-02-22 08:00:00,96288.09,96611.53,96151.0,96580.0,2059.63477,1740225599999,198546301.79949170,266309,1005.26368000,96932078.12493810,0
2025-02-22 12:00:00,96580.0,96980.0,96485.37,96592.0,2290.85469,1740239999999,221446270.37240360,294675,1007.67514000,97416537.59345290,0
2025-02-22 16:00:00,96592.01,96823.53,96345.49,96639.99,2305.94545,1740254399999,222767492.39082120,278445,1052.48588000,101702247.33110870,0
2025-02-22 20:00:00,96640.0,96700.0,96472.22,96551.01,968.85578,1740268799999,93591226.53377760,161703,526.11971000,50822652.86838140,0
2025-02-23 00:00:00,96551.01,96650.0,96355.17,96414.0,1326.63672,1740283199999,128002544.66236580,180142,490.22036000,47299694.91977830,0
2025-02-23 04:00:00,96414.0,96558.01,96143.99,96508.85,1245.52389,1740297599999,120004215.12899820,181372,541.23161000,52149853.41013580,0
2025-02-23 08:00:00,96508.85,96508.86,96083.33,96115.99,1223.25286,1740311999999,117737504.60350730,168027,624.55934000,60117953.51208220,0
2025-02-23 12:00:00,96115.99,96158.5,95414.25,95436.18,2752.94714,1740326399999,263641357.17108390,403896,992.35275000,95053195.80692900,0
2025-02-23 16:00:00,95436.19,95876.0,95227.94,95755.99,2646.03752,1740340799999,252935581.74016410,270975,1007.05233000,96274066.50760140,0
2025-02-23 20:00:00,95756.0,96332.44,95522.78,96258.0,1690.451,1740355199999,162070808.48490480,252956,964.51628000,92487220.25449880,0
2025-02-24 00:00:00,96258.0,96500.0,95311.0,95433.21,2641.40258,1740369599999,253505786.36455340,509453,1227.04990000,117827068.24199040,0
2025-02-24 04:00:00,95433.21,95945.0,95078.01,95872.02,3077.64753,1740383999999,294041671.12951900,401979,1634.33095000,156171549.95668490,0
2025-02-24 08:00:00,95872.02,96177.18,95355.0,95821.45,3284.07984,1740398399999,314224781.81584300,462756,1644.57347000,157422238.24001720,0
2025-02-24 12:00:00,95821.45,96095.32,93817.06,94323.95,7573.60951,1740412799999,718973922.50069910,1110152,3316.64404000,315016513.70243210,0
2025-02-24 16:00:00,94323.95,95194.59,93666.22,93943.51,5598.80012,1740427199999,529308266.83929080,1075367,2653.78597000,250928937.40916730,0
2025-02-24 20:00:00,93943.52,94571.43,91349.26,91552.88,9374.56341,1740441599999,871755166.79547140,1412977,3962.24933000,369107260.32448120,0
2025-02-25 00:00:00,91552.88,92540.69,90912.01,92153.93,8746.45217,1740455999999,803286837.06092820,1561887,4240.86391000,389700351.64189160,0
2025-02-25 04:00:00,92153.93,92327.88,88200.0,89320.01,14740.56517,1740470399999,1330292809.04583160,1685478,6084.01214000,548650888.11737090,0
2025-02-25 08:00:00,89320.01,90000.0,86888.1,89239.39,17685.20523,1740484799999,1566811967.62690150,2213686,7651.63664000,678208527.33435860,0
2025-02-25 12:00:00,89239.39,89531.25,88908.91,89222.97,2908.00019,1740499199999,259377804.09132720,410527,1373.94929000,122549978.44494420,0
