timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
2025-02-22 13:05:00,96874.01,96885.51,96830.18,96830.18,21.61322,1740229799999,2093825.30958640,5908,9.15809000,887216.36229180,0
2025-02-22 13:10:00,96830.18,96830.19,96786.93,96828.98,49.30319,1740230099999,4772636.08590250,9680,27.35396000,2647774.56797750,0
2025-02-22 13:15:00,96828.99,96884.09,96828.98,96867.09,40.65862,1740230399999,3938228.71715450,7421,7.81325000,756765.31167380,0
2025-02-22 13:20:00,96867.09,96916.83,96824.0,96824.0,48.61079,1740230699999,4708728.07619260,8422,18.64648000,1806379.84164670,0
2025-02-22 13:25:00,96824.01,96824.01,96768.45,96768.45,18.46189,1740230999999,1787127.55425060,7900,1.47358000,142653.13013020,0
2025-02-22 13:30:00,96768.45,96774.95,96627.56,96627.56,77.21368,1740231299999,7466793.10088340,11075,8.68175000,839458.01912500,0
2025-02-22 13:35:00,96627.57,96675.39,96604.89,96640.28,48.47523,1740231599999,4684480.23176280,7968,21.21142000,2049808.36455100,0
2025-02-22 13:40:00,96640.27,96676.28,96637.51,96658.87,23.91417,1740231899999,2311684.03424150,5114,7.39529000,714827.62408070,0
2025-02-22 13:45:00,96658.87,96736.0,96658.86,96735.99,17.25582,1740232199999,1668672.37370890,4381,10.06579000,973324.99981120,0
2025-02-22 13:50:00,96735.99,96750.49,96689.32,96689.33,13.12654,1740232499999,1269852.40325850,3655,4.32919000,418811.82193550,0
2025-02-22 13:55:00,96689.33,96693.45,96523.98,96566.03,117.6108,1740232799999,11359465.62775490,10044,23.02136000,2223228.51223540,0
2025-02-22 14:00:00,96566.04,96622.47,96566.03,96620.73,32.31928,1740233099999,3122307.52630170,4304,10.53337000,1017539.40814990,0
2025-02-22 14:05:00,96620.73,96705.89,96620.72,96642.52,62.659,1740233399999,6055846.23635760,5510,36.83616000,3559725.92118340,0
2025-02-22 14:10:00,96642.52,96662.86,96608.53,96608.53,37.75747,1740233699999,3648379.14792750,3390,4.07709000,393988.27412000,0
2025-02-22 14:15:00,96608.54,96664.0,96604.29,96663.99,57.58169,1740233999999,5565219.84782630,5125,41.10548000,3972750.55855680,0
2025-02-22 14:20:00,96664.0,96716.71,96660.13,96702.65,25.20894,1740234299999,2437622.38803670,3659,18.55119000,1793850.29598050,0
2025-02-22 14:25:00,96702.65,96702.65,96604.4,96650.02,48.8904,1740234599999,4724761.45818940,5579,8.34971000,806886.00172180,0
2025-02-22 14:30:00,96650.02,96689.74,96535.0,96544.25,53.20591,1740234899999,5139725.18917530,6846,29.15736000,2816643.66659320,0
2025-02-22 14:35:00,96544.25,96592.51,96498.27,96578.92,119.71464,1740235199999,11557525.23083110,6683,59.88923000,5781699.13356960,0
2025-02-22 14:40:00,96578.93,96624.0,96550.0,96623.99,25.76256,1740235499999,2488241.93079790,3856,18.28606000,1766203.81702050,0
2025-02-22 14:45:00,96624.0,96624.0,96565.5,96565.5,46.51503,1740235799999,4493640.44900160,4935,7.30676000,705868.08518620,0
2025-02-22 14:50:00,96565.5,96565.5,96535.31,96535.31,49.87817,1740236099999,4815906.53169030,4347,7.49435000,723559.23696140,0
2025-02-22 14:55:00,96535.32,96549.99,96519.99,96535.9,39.84805,1740236399999,3846635.46200090,3799,15.80235000,1525372.38960350,0
2025-02-22 15:00:00,96535.91,96590.0,96535.9,96589.99,46.53656,1740236699999,4493621.13112610,4650,30.77919000,2972112.98716900,0
2025-02-22 15:05:00,96590.0,96619.63,96589.99,96619.63,32.28821,1740236999999,3119132.56215180,2568,28.27450000,2731396.14357190,0
2025-02-22 15:10:00,96619.63,96630.0,96596.49,96596.5,29.76407,1740237299999,2875625.52292040,2693,12.45714000,1203603.74280310,0
2025-02-22 15:15:00,96596.5,96603.8,96596.49,96603.8,34.71671,1740237599999,3353652.77640280,1915,9.92848000,959086.71264730,0
2025-02-22 15:20:00,96603.8,96603.8,96528.3,96595.29,37.12097,1740237899999,3584930.25543040,5846,9.54260000,921523.52914880,0
2025-02-22 15:25:00,96595.28,96603.8,96557.29,96557.3,40.14537,1740238199999,3877418.37042450,4628,13.53464000,1307252.92014890,0
2025-02-22 15:30:00,96557.3,96595.03,96521.04,96536.03,41.45003,1740238499999,4001965.12289470,6763,13.98520000,1350262.71301550,0
2025-02-22 15:35:00,96536.03,96536.03,96485.37,96525.98,51.47089,1740238799999,4967398.41489140,5883,16.31628000,1574581.19146070,0
2025-02-22 15:40:00,96525.99,96578.95,96525.98,96550.0,60.05186,1740239099999,5797928.17875490,3349,20.08042000,1938585.04038490,0
2025-02-22 15:45:00,96550.0,96673.99,96540.15,96632.61,114.77229,1740239399999,11087665.92672520,7311,78.24755000,7558320.21812440,0
2025-02-22 15:50:00,96632.61,96692.49,96620.11,96650.59,49.47664,1740239699999,4781901.58535060,7344,22.46772000,2171375.31289420,0
2025-02-22 15:55:00,96650.59,96708.43,96592.0,96592.0,62.72831,1740239999999,6063205.86277800,11144,24.94040000,2410951.58563420,0
2025-02-22 16:00:00,96592.01,96726.0,96592.0,96707.74,66.40493,1740240299999,6420450.43067420,12328,30.33442000,2932518.44498440,0
2025-02-22 16:05:00,96707.73,96800.0,96691.48,96719.31,45.4574,1740240599999,4398085.00972500,14166,25.40551000,2457944.16014530,0
2025-02-22 16:10:00,96719.32,96800.0,96700.0,96734.88,120.23299,1740240899999,11632561.44699080,12553,87.73305000,8488407.12778320,0
2025-02-22 16:15:00,96734.88,96811.03,96734.87,96772.27,58.50663,1740241199999,5661822.89275890,7756,22.19097000,2147654.21950410,0
2025-02-22 16:20:00,96772.27,96796.86,96726.01,96762.01,27.47398,1740241499999,2658474.92351800,8970,14.78656000,1430771.66287000,0
2025-02-22 16:25:00,96762.0,96762.01,96690.9,96716.98,34.74437,1740241799999,3360210.41695050,6012,12.00028000,1160603.16602310,0
2025-02-22 16:30:00,96716.99,96716.99,96658.49,96687.14,31.25276,1740242099999,3021688.69271310,7368,16.85547000,1629653.20235920,0
2025-02-22 16:35:00,96687.14,96738.13,96641.5,96641.51,34.56537,1740242399999,3341824.47107940,6414,9.27769000,897131.44828540,0
2025-02-22 16:40:00,96641.5,96670.8,96638.71,96641.51,115.22919,1740242699999,11137181.97323530,6034,31.86281000,3079504.88432530,0
